emp_no,first_name,last_name,birth_date,from_date,to_date,title
474763,Mayuko,Clouatre,1/7/65,9/4/97,1/1/99,Engineer
474796,Zongyan,Shackel,1/10/65,8/17/87,1/1/99,Technique Leader
475087,Genevieve,Snedden,1/31/65,10/21/88,1/1/99,Senior Engineer
475258,Fumiyo,Feinberg,1/10/65,2/12/00,1/1/99,Senior Staff
475258,Fumiyo,Feinberg,1/10/65,2/12/00,1/1/99,Staff
475538,Christophe,Leaver,1/15/65,10/31/98,1/1/99,Staff
475938,Shigeaki,Lanteri,1/14/65,2/17/89,1/1/99,Engineer
475938,Shigeaki,Lanteri,1/14/65,2/17/89,1/1/99,Senior Engineer
475965,Rimon,Pietracaprina,1/2/65,7/10/85,1/1/99,Engineer
475965,Rimon,Pietracaprina,1/2/65,7/10/85,1/1/99,Senior Engineer
476055,Girolamo,Schlumberger,1/3/65,3/7/93,1/1/99,Senior Staff
476055,Girolamo,Schlumberger,1/3/65,3/7/93,1/1/99,Staff
476122,Khun,Spieker,1/4/65,5/7/95,1/1/99,Engineer
476327,Reinhold,Binkley,1/31/65,5/29/95,1/1/99,Engineer
476327,Reinhold,Binkley,1/31/65,5/29/95,1/1/99,Senior Engineer
476361,Doohun,Preusig,1/9/65,4/28/93,1/1/99,Technique Leader
477350,Terresa,Vigier,1/1/65,7/8/98,1/1/99,Staff
477578,Marit,Paludetto,1/23/65,9/30/90,1/1/99,Engineer
477578,Marit,Paludetto,1/23/65,9/30/90,1/1/99,Senior Engineer
477969,Bluma,Mundy,1/18/65,10/18/91,1/1/99,Engineer
477969,Bluma,Mundy,1/18/65,10/18/91,1/1/99,Senior Engineer
478007,Fumino,Narahara,1/6/65,9/21/91,1/1/99,Engineer
478007,Fumino,Narahara,1/6/65,9/21/91,1/1/99,Senior Engineer
478170,Doowon,Schoegge,1/22/65,4/13/95,1/1/99,Assistant Engineer
478170,Doowon,Schoegge,1/22/65,4/13/95,1/1/99,Engineer
478218,Djenana,Erol,1/2/65,12/3/99,1/1/99,Engineer
478439,Yuichiro,Bale,1/15/65,11/4/97,1/1/99,Technique Leader
478768,Arun,Katzenelson,1/3/65,10/28/91,1/1/99,Engineer
478768,Arun,Katzenelson,1/3/65,10/28/91,1/1/99,Senior Engineer
478799,Shaw,Borovoy,1/18/65,5/11/91,1/1/99,Senior Staff
478833,Pradeep,Valiente,1/30/65,9/19/92,1/1/99,Engineer
478833,Pradeep,Valiente,1/30/65,9/19/92,1/1/99,Senior Engineer
478858,Hidekazu,Perna,1/20/65,11/8/99,1/1/99,Staff
479024,Ewing,Kalorkoti,1/3/65,12/21/96,1/1/99,Engineer
479407,Randi,Tomescu,1/18/65,11/25/86,1/1/99,Assistant Engineer
479407,Randi,Tomescu,1/18/65,11/25/86,1/1/99,Engineer
479407,Randi,Tomescu,1/18/65,11/25/86,1/1/99,Senior Engineer
479601,Kayoko,Bahi,1/19/65,2/19/97,1/1/99,Staff
479695,Masamitsu,Murrill,1/6/65,6/23/99,1/1/99,Senior Staff
479695,Masamitsu,Murrill,1/6/65,6/23/99,1/1/99,Staff
480035,Sukumar,Georg,1/26/65,8/26/90,1/1/99,Senior Staff
480035,Sukumar,Georg,1/26/65,8/26/90,1/1/99,Staff
480066,Suebskul,Menhardt,1/31/65,7/26/94,1/1/99,Engineer
480066,Suebskul,Menhardt,1/31/65,7/26/94,1/1/99,Senior Engineer
480178,Uinam,Rahier,1/3/65,2/10/91,1/1/99,Senior Staff
480178,Uinam,Rahier,1/3/65,2/10/91,1/1/99,Staff
480268,Gaurav,Cheshire,1/18/65,3/30/89,1/1/99,Technique Leader
480407,Deniz,Bennis,1/1/65,6/24/89,1/1/99,Engineer
480407,Deniz,Bennis,1/1/65,6/24/89,1/1/99,Senior Engineer
481050,Weiru,Burnard,1/16/65,10/15/90,1/1/99,Senior Staff
481050,Weiru,Burnard,1/16/65,10/15/90,1/1/99,Staff
481213,Shigehiro,Haldar,1/8/65,12/14/91,1/1/99,Senior Staff
481213,Shigehiro,Haldar,1/8/65,12/14/91,1/1/99,Staff
481397,Luisa,Chelton,1/31/65,8/13/98,1/1/99,Assistant Engineer
481764,Teiji,Marrakchi,1/27/65,8/26/86,1/1/99,Senior Engineer
481790,Haldun,Erie,1/22/65,1/1/99,1/1/99,Senior Engineer
482335,Kwangyoen,Peck,1/26/65,1/16/94,1/1/99,Engineer
482354,Jayson,Zockler,1/23/65,11/6/99,1/1/99,Staff
482755,Jouni,Conia,1/3/65,10/31/94,1/1/99,Senior Staff
482755,Jouni,Conia,1/3/65,10/31/94,1/1/99,Staff
482885,Shaunak,Brizzi,1/29/65,9/2/88,1/1/99,Assistant Engineer
482885,Shaunak,Brizzi,1/29/65,9/2/88,1/1/99,Engineer
482885,Shaunak,Brizzi,1/29/65,9/2/88,1/1/99,Senior Engineer
482905,Aral,Hebden,1/16/65,9/10/91,1/1/99,Senior Staff
482944,Duke,Journel,1/26/65,10/26/91,1/1/99,Senior Staff
482944,Duke,Journel,1/26/65,10/26/91,1/1/99,Staff
483401,Rosita,Pokrovskii,1/10/65,8/3/96,1/1/99,Senior Staff
483675,Hausi,Kamber,1/22/65,2/16/88,1/1/99,Engineer
483675,Hausi,Kamber,1/22/65,2/16/88,1/1/99,Senior Engineer
483825,Marek,Mitchem,1/22/65,11/20/92,1/1/99,Senior Engineer
483838,Sham,Kavanagh,1/3/65,12/18/97,1/1/99,Assistant Engineer
483978,Dung,Tanemo,1/24/65,1/28/90,1/1/99,Senior Staff
483978,Dung,Tanemo,1/24/65,1/28/90,1/1/99,Staff
484126,Manton,Lueh,1/5/65,4/7/89,1/1/99,Senior Staff
484142,Perry,Cooman,1/5/65,4/23/87,1/1/99,Senior Staff
484142,Perry,Cooman,1/5/65,4/23/87,1/1/99,Staff
484498,Herbert,Hammerschmidt,1/26/65,8/22/96,1/1/99,Engineer
484498,Herbert,Hammerschmidt,1/26/65,8/22/96,1/1/99,Senior Engineer
484756,Phule,Ruemmler,1/16/65,8/9/90,1/1/99,Engineer
484756,Phule,Ruemmler,1/16/65,8/9/90,1/1/99,Senior Engineer
485253,Gladys,Parhami,1/14/65,7/20/96,1/1/99,Senior Staff
485489,Keiichiro,Armand,1/1/65,12/14/86,1/1/99,Assistant Engineer
485489,Keiichiro,Armand,1/1/65,12/14/86,1/1/99,Engineer
485489,Keiichiro,Armand,1/1/65,12/14/86,1/1/99,Senior Engineer
485577,Rafael,Menhoudj,1/30/65,4/27/97,1/1/99,Senior Engineer
485579,Munehiro,Iwayama,1/18/65,12/16/86,1/1/99,Engineer
485579,Munehiro,Iwayama,1/18/65,12/16/86,1/1/99,Senior Engineer
485799,Yoshimitsu,Litvinov,1/27/65,11/22/97,1/1/99,Senior Staff
485817,Mahmut,Bolotov,1/29/65,2/21/97,1/1/99,Engineer
486068,Yefim,Bernardeschi,1/11/65,6/26/96,1/1/99,Senior Staff
486068,Yefim,Bernardeschi,1/11/65,6/26/96,1/1/99,Staff
486808,Geoffrey,Siochi,1/5/65,12/27/98,1/1/99,Senior Engineer
486918,Yagil,Remmers,1/18/65,11/1/94,1/1/99,Senior Staff
486956,Matt,Ruemmler,1/1/65,10/14/93,1/1/99,Engineer
486958,Tonny,Kropf,1/6/65,7/30/86,1/1/99,Engineer
486958,Tonny,Kropf,1/6/65,7/30/86,1/1/99,Senior Engineer
487008,Zhigen,Raney,1/22/65,5/26/93,1/1/99,Senior Staff
487505,Uno,Jayawardene,1/20/65,11/2/87,1/1/99,Senior Staff
487505,Uno,Jayawardene,1/20/65,11/2/87,1/1/99,Staff
487988,Ekawit,Schaft,1/5/65,5/20/90,1/1/99,Senior Staff
487988,Ekawit,Schaft,1/5/65,5/20/90,1/1/99,Staff
488095,Francoise,Hegner,1/24/65,12/23/97,1/1/99,Senior Staff
488142,Denis,Narlikar,1/5/65,7/1/91,1/1/99,Senior Staff
488142,Denis,Narlikar,1/5/65,7/1/91,1/1/99,Staff
488482,Kensyu,Tsunoo,1/30/65,12/5/99,1/1/99,Engineer
488540,Breannda,Maquelin,1/22/65,4/12/96,1/1/99,Senior Staff
488619,Georgy,Bennis,1/25/65,4/11/98,1/1/99,Engineer
488693,Jiong,Zultner,1/27/65,3/10/93,1/1/99,Senior Engineer
488707,Mihalis,Remmers,1/16/65,3/1/90,1/1/99,Senior Staff
488707,Mihalis,Remmers,1/16/65,3/1/90,1/1/99,Staff
488752,Nimmagadda,Baja,1/23/65,2/9/94,1/1/99,Senior Staff
488752,Nimmagadda,Baja,1/23/65,2/9/94,1/1/99,Staff
488788,Wuxu,Garigliano,1/12/65,9/21/90,1/1/99,Senior Staff
488788,Wuxu,Garigliano,1/12/65,9/21/90,1/1/99,Staff
488984,Kendra,Junet,1/18/65,11/12/92,1/1/99,Senior Staff
488984,Kendra,Junet,1/18/65,11/12/92,1/1/99,Staff
489755,Matk,Chorvat,1/14/65,12/4/99,1/1/99,Senior Staff
489755,Matk,Chorvat,1/14/65,12/4/99,1/1/99,Staff
489756,Kersti,Miculan,1/1/65,6/9/92,1/1/99,Senior Staff
489756,Kersti,Miculan,1/1/65,6/9/92,1/1/99,Staff
489928,Satoru,Janetzko,1/28/65,7/26/97,1/1/99,Assistant Engineer
490551,Lalit,Lindqvist,1/1/65,11/7/98,1/1/99,Engineer
490557,Luise,Vigier,1/27/65,7/1/94,1/1/99,Engineer
490557,Luise,Vigier,1/27/65,7/1/94,1/1/99,Senior Engineer
490568,Zita,Reistad,1/1/65,7/23/98,1/1/99,Senior Engineer
490720,Younwoo,Samarati,1/19/65,5/18/02,1/1/99,Senior Engineer
491079,Kwangsub,Keirsey,1/6/65,2/4/92,1/1/99,Senior Engineer
491162,Panayotis,Hempstead,1/14/65,8/29/94,1/1/99,Senior Engineer
491478,Gill,Varman,1/16/65,6/18/88,1/1/99,Senior Staff
491478,Gill,Varman,1/16/65,6/18/88,1/1/99,Staff
491596,Charmane,Pargas,1/21/65,8/3/92,1/1/99,Engineer
491596,Charmane,Pargas,1/21/65,8/3/92,1/1/99,Senior Engineer
491632,Gadiel,Perly,1/1/65,10/20/86,1/1/99,Senior Staff
491632,Gadiel,Perly,1/1/65,10/20/86,1/1/99,Staff
492000,Valeska,Cools,1/10/65,12/16/93,1/1/99,Senior Staff
492000,Valeska,Cools,1/10/65,12/16/93,1/1/99,Staff
492052,Udo,Ratnakar,1/11/65,11/30/99,1/1/99,Staff
492217,Heekeun,Verhaegen,1/16/65,9/28/91,1/1/99,Senior Engineer
492639,Sanjoy,Porenta,1/30/65,7/10/97,1/1/99,Engineer
492677,Goetz,McAffer,1/26/65,2/5/88,1/1/99,Engineer
492677,Goetz,McAffer,1/26/65,2/5/88,1/1/99,Senior Engineer
493031,Hironoby,Jakobus,1/23/65,7/30/91,1/1/99,Senior Staff
493031,Hironoby,Jakobus,1/23/65,7/30/91,1/1/99,Staff
493048,Muzhong,Berztiss,1/31/65,1/23/95,1/1/99,Senior Staff
493048,Muzhong,Berztiss,1/31/65,1/23/95,1/1/99,Staff
493096,Sachem,Msuda,1/31/65,4/7/95,1/1/99,Engineer
493744,Leni,Kropatsch,1/14/65,7/17/97,1/1/99,Senior Engineer
494019,Morrie,Iisaku,1/16/65,5/6/91,1/1/99,Senior Staff
494019,Morrie,Iisaku,1/16/65,5/6/91,1/1/99,Staff
494088,Phule,Dahlbom,1/10/65,2/6/89,1/1/99,Engineer
494088,Phule,Dahlbom,1/10/65,2/6/89,1/1/99,Senior Engineer
494493,Masasuke,Koprowski,1/10/65,11/20/96,1/1/99,Staff
494995,Yongmao,Pouyioutas,1/4/65,8/24/89,1/1/99,Senior Staff
494995,Yongmao,Pouyioutas,1/4/65,8/24/89,1/1/99,Staff
496100,Pranjal,Reinhard,1/7/65,5/8/95,1/1/99,Staff
496970,Giordano,Maquelin,1/3/65,12/31/99,1/1/99,Senior Engineer
496978,Danco,Debuse,1/30/65,9/10/93,1/1/99,Senior Staff
496978,Danco,Debuse,1/30/65,9/10/93,1/1/99,Staff
497007,Oldrich,Adachi,1/23/65,8/9/98,1/1/99,Engineer
497007,Oldrich,Adachi,1/23/65,8/9/98,1/1/99,Senior Engineer
497174,Sanjiv,Bressoud,1/2/65,4/27/93,1/1/99,Engineer
497174,Sanjiv,Bressoud,1/2/65,4/27/93,1/1/99,Senior Engineer
497340,Fayez,Keohane,1/6/65,9/19/90,1/1/99,Senior Staff
497391,Paris,Lieblein,1/30/65,5/19/99,1/1/99,Engineer
497835,Shuho,Laurillard,1/29/65,10/6/99,1/1/99,Technique Leader
498185,Caolyn,Marciano,1/19/65,6/6/99,1/1/99,Senior Engineer
498337,Naraig,Docker,1/30/65,5/17/97,1/1/99,Staff
498456,Geraldo,Gerteisen,1/17/65,6/5/87,1/1/99,Senior Staff
498456,Geraldo,Gerteisen,1/17/65,6/5/87,1/1/99,Staff
498635,Florian,Pezzoli,1/9/65,7/22/88,1/1/99,Senior Staff
498635,Florian,Pezzoli,1/9/65,7/22/88,1/1/99,Staff
498838,Sanjay,Ciolek,1/16/65,12/13/89,1/1/99,Senior Staff
498838,Sanjay,Ciolek,1/16/65,12/13/89,1/1/99,Staff
498845,Arumugam,Pelc,1/9/65,11/13/99,1/1/99,Senior Engineer
498955,Nechama,Kandlur,1/13/65,1/16/95,1/1/99,Engineer
498955,Nechama,Kandlur,1/13/65,1/16/95,1/1/99,Senior Engineer
499194,Padma,Delgrange,1/29/65,8/27/99,1/1/99,Senior Staff
499260,Danae,Honglei,1/11/65,9/14/98,1/1/99,Engineer
499495,Baoqiu,Kakkar,1/14/65,8/30/99,1/1/99,Engineer
